timestamp,api,team,env,method,endpoint,status_code,error_type,root_cause,latency_ms
2024-01-03 15:38:25,payment-api,team-gamma,prod,POST,/v1/list,504,Timeout,Slow network,3289
2024-01-02 14:11:06,order-api,team-beta,prod,GET,/v1/note,400,ClientError,Missing parameter,3607
2024-01-02 14:11:09,user-api,team-delta,dev,DELETE,/v1/ever,403,ClientError,Missing parameter,1004
2024-01-02 14:11:12,user-api,team-alpha,prod,DELETE,/v1/within,401,ClientError,Schema validation error,7469
2024-01-02 01:27:30,order-api,team-gamma,staging,POST,/v1/yeah,504,Timeout,Slow network,3585
2024-01-02 01:27:32,payment-api,team-gamma,prod,GET,/v1/quite,429,RateLimit,Too many requests,2007
2024-01-01 12:43:47,inventory-api,team-gamma,dev,PUT,/v1/within,401,ClientError,Invalid request,3579
2024-01-03 15:39:00,auth-api,team-beta,dev,POST,/v1/degree,502,ServerError,Database failure,6597
2024-01-01 12:43:49,inventory-api,team-beta,prod,PUT,/v1/ok,404,ClientError,Invalid request,2321
2024-01-02 14:11:30,inventory-api,team-gamma,prod,GET,/v1/once,503,ServerError,Null pointer exception,6161
2024-01-03 02:55:24,auth-api,team-delta,prod,DELETE,/v1/say,400,ClientError,Missing parameter,4107
2024-01-02 14:11:36,user-api,team-delta,staging,DELETE,/v1/too,404,ClientError,Missing parameter,7893
2024-01-02 14:11:39,user-api,team-gamma,prod,DELETE,/v1/become,403,ClientError,Schema validation error,6006
2024-01-02 14:11:42,inventory-api,team-gamma,staging,PUT,/v1/drop,403,ClientError,Invalid request,205
2024-01-01 12:43:55,user-api,team-gamma,prod,POST,/v1/day,404,ClientError,Missing parameter,6836
2024-01-03 15:39:40,auth-api,team-beta,staging,DELETE,/v1/who,504,Timeout,Slow network,1750
2024-01-02 01:27:54,payment-api,team-delta,prod,PUT,/v1/before,500,ServerError,Null pointer exception,7771
2024-01-02 01:27:56,payment-api,team-beta,staging,PUT,/v1/difference,404,ClientError,Invalid request,1926
2024-01-02 14:11:57,auth-api,team-gamma,dev,GET,/v1/few,500,ServerError,Database failure,1058
2024-01-01 12:44:00,payment-api,team-alpha,prod,POST,/v1/issue,503,ServerError,Internal service crash,5525
2024-01-03 15:40:05,inventory-api,team-gamma,prod,DELETE,/v1/language,401,AuthError,Missing authorization scope,7064
2024-01-03 15:40:10,inventory-api,team-gamma,dev,GET,/v1/instead,504,Timeout,Upstream timeout,5056
2024-01-02 14:12:09,inventory-api,team-delta,prod,GET,/v1/week,503,ServerError,Database failure,6312
2024-01-03 15:40:20,user-api,team-alpha,prod,DELETE,/v1/agent,502,ServerError,Database failure,3740
2024-01-03 02:56:20,order-api,team-gamma,staging,PUT,/v1/not,429,RateLimit,Burst traffic detected,2496
2024-01-03 02:56:24,inventory-api,team-gamma,prod,DELETE,/v1/single,401,AuthError,Invalid token,4789
2024-01-02 14:12:21,inventory-api,team-delta,prod,POST,/v1/factor,429,RateLimit,Too many requests,1567
2024-01-02 14:12:24,user-api,team-gamma,prod,POST,/v1/change,503,ServerError,Internal service crash,5020
2024-01-02 01:28:18,user-api,team-beta,dev,POST,/v1/probably,500,ServerError,Database failure,7617
2024-01-02 01:28:20,inventory-api,team-alpha,staging,POST,/v1/fact,500,ServerError,Database failure,1002
2024-01-02 14:12:33,order-api,team-alpha,dev,GET,/v1/result,400,ClientError,Schema validation error,1357
2024-01-03 02:56:48,auth-api,team-delta,dev,GET,/v1/culture,401,AuthError,Missing authorization scope,7528
2024-01-02 14:12:39,inventory-api,team-beta,staging,POST,/v1/teacher,504,Timeout,Upstream timeout,6951
2024-01-02 01:28:28,order-api,team-beta,prod,POST,/v1/discuss,401,AuthError,Expired token,2691
2024-01-02 14:12:45,inventory-api,team-alpha,prod,PUT,/v1/interview,502,ServerError,Database failure,340
2024-01-03 15:41:20,user-api,team-gamma,prod,POST,/v1/site,502,ServerError,Database failure,7609
2024-01-02 01:28:34,payment-api,team-gamma,staging,PUT,/v1/election,502,ServerError,Internal service crash,6953
2024-01-01 12:44:18,inventory-api,team-beta,prod,POST,/v1/line,503,ServerError,Database failure,6229
2024-01-03 02:57:16,inventory-api,team-alpha,staging,DELETE,/v1/common,502,ServerError,Internal service crash,4911
2024-01-01 12:44:20,order-api,team-gamma,prod,DELETE,/v1/street,401,AuthError,Invalid token,134
2024-01-02 14:13:03,user-api,team-beta,prod,DELETE,/v1/result,400,ClientError,Missing parameter,7999
2024-01-02 14:13:06,user-api,team-gamma,prod,POST,/v1/show,404,ClientError,Missing parameter,2064
2024-01-02 01:28:46,payment-api,team-beta,dev,GET,/v1/deal,500,ServerError,Internal service crash,4319
2024-01-03 15:42:00,auth-api,team-gamma,prod,GET,/v1/phone,403,ClientError,Invalid request,7401
2024-01-03 15:42:05,auth-api,team-beta,prod,DELETE,/v1/after,401,AuthError,Missing authorization scope,1559
2024-01-03 02:57:44,payment-api,team-alpha,prod,GET,/v1/trade,400,ClientError,Schema validation error,1586
2024-01-02 14:13:21,inventory-api,team-delta,staging,PUT,/v1/gun,429,RateLimit,Burst traffic detected,3084
2024-01-03 15:42:20,user-api,team-alpha,dev,DELETE,/v1/how,404,ClientError,Schema validation error,959
2024-01-01 12:44:29,user-api,team-delta,staging,POST,/v1/determine,401,AuthError,Invalid token,7943
2024-01-03 15:42:30,payment-api,team-delta,staging,DELETE,/v1/leave,504,Timeout,Upstream timeout,2570
2024-01-01 12:44:31,payment-api,team-gamma,prod,DELETE,/v1/western,502,ServerError,Internal service crash,5795
2024-01-01 12:44:32,user-api,team-alpha,prod,PUT,/v1/chance,503,ServerError,Null pointer exception,2250
2024-01-01 12:44:33,order-api,team-beta,dev,DELETE,/v1/continue,429,RateLimit,Burst traffic detected,6314
2024-01-01 12:44:34,inventory-api,team-alpha,dev,GET,/v1/operation,500,ServerError,Database failure,6705
2024-01-03 15:42:55,user-api,team-beta,prod,DELETE,/v1/week,404,ClientError,Schema validation error,4864
2024-01-03 15:43:00,payment-api,team-beta,prod,POST,/v1/animal,503,ServerError,Database failure,5580
2024-01-03 02:58:28,payment-api,team-alpha,staging,DELETE,/v1/treatment,502,ServerError,Internal service crash,3749
2024-01-02 14:13:54,payment-api,team-gamma,prod,GET,/v1/crime,502,ServerError,Null pointer exception,135
2024-01-01 12:44:39,user-api,team-delta,staging,POST,/v1/check,500,ServerError,Internal service crash,3790
2024-01-02 01:29:20,order-api,team-delta,dev,DELETE,/v1/who,500,ServerError,Internal service crash,6291
2024-01-02 14:14:03,payment-api,team-gamma,dev,GET,/v1/face,504,Timeout,Upstream timeout,4809
2024-01-02 01:29:24,inventory-api,team-gamma,dev,GET,/v1/treat,429,RateLimit,Too many requests,4303
2024-01-02 14:14:09,user-api,team-delta,prod,GET,/v1/special,404,ClientError,Schema validation error,3000
2024-01-03 02:58:56,inventory-api,team-alpha,dev,DELETE,/v1/exist,429,RateLimit,Too many requests,6314
2024-01-03 02:59:00,order-api,team-alpha,staging,PUT,/v1/make,404,ClientError,Invalid request,3237
2024-01-02 14:14:18,auth-api,team-gamma,dev,GET,/v1/she,503,ServerError,Null pointer exception,727
2024-01-02 14:14:21,inventory-api,team-alpha,staging,POST,/v1/recently,400,ClientError,Invalid request,4455
2024-01-02 01:29:36,order-api,team-alpha,staging,POST,/v1/into,400,ClientError,Schema validation error,5656
2024-01-02 14:14:27,order-api,team-beta,prod,POST,/v1/nor,401,AuthError,Missing authorization scope,4385
2024-01-01 12:44:50,payment-api,team-alpha,dev,DELETE,/v1/bar,400,ClientError,Schema validation error,1100
2024-01-02 14:14:33,inventory-api,team-gamma,dev,POST,/v1/growth,401,AuthError,Expired token,4077
2024-01-01 12:44:52,inventory-api,team-delta,staging,GET,/v1/everybody,400,ClientError,Invalid request,759
2024-01-03 02:59:32,inventory-api,team-gamma,dev,POST,/v1/itself,404,ClientError,Missing parameter,4756
2024-01-01 12:44:54,inventory-api,team-delta,prod,POST,/v1/peace,401,ClientError,Schema validation error,7561
2024-01-03 02:59:40,inventory-api,team-alpha,staging,DELETE,/v1/will,429,RateLimit,Burst traffic detected,7597
2024-01-03 02:59:44,auth-api,team-alpha,staging,PUT,/v1/adult,504,Timeout,Slow network,4997
2024-01-02 14:14:51,user-api,team-alpha,staging,POST,/v1/community,403,ClientError,Missing parameter,2020
2024-01-02 14:14:54,payment-api,team-alpha,prod,PUT,/v1/cause,401,ClientError,Missing parameter,5297
2024-01-02 01:29:58,payment-api,team-delta,dev,GET,/v1/bag,503,ServerError,Internal service crash,6940
2024-01-02 14:15:00,auth-api,team-alpha,staging,POST,/v1/room,403,ClientError,Invalid request,1317
2024-01-03 15:45:05,auth-api,team-alpha,dev,GET,/v1/down,404,ClientError,Missing parameter,2551
2024-01-01 12:45:02,user-api,team-gamma,staging,GET,/v1/alone,502,ServerError,Database failure,3051
2024-01-02 01:30:06,auth-api,team-gamma,staging,GET,/v1/meet,429,RateLimit,Burst traffic detected,5081
2024-01-03 03:00:16,payment-api,team-alpha,staging,DELETE,/v1/success,504,Timeout,Upstream timeout,3717
2024-01-01 12:45:05,inventory-api,team-alpha,staging,PUT,/v1/myself,403,ClientError,Missing parameter,6472
2024-01-03 15:45:30,order-api,team-alpha,dev,POST,/v1/animal,500,ServerError,Database failure,3369
2024-01-03 15:45:35,auth-api,team-alpha,staging,PUT,/v1/mind,404,ClientError,Schema validation error,2377
2024-01-03 03:00:32,inventory-api,team-delta,staging,PUT,/v1/create,500,ServerError,Database failure,6312
2024-01-02 14:15:27,inventory-api,team-beta,dev,DELETE,/v1/cultural,403,ClientError,Schema validation error,4734
2024-01-03 03:00:40,auth-api,team-beta,dev,PUT,/v1/across,400,ClientError,Invalid request,343
2024-01-01 12:45:11,order-api,team-delta,dev,POST,/v1/soldier,500,ServerError,Internal service crash,2738
2024-01-02 14:15:36,order-api,team-gamma,prod,POST,/v1/mission,429,RateLimit,Too many requests,2984
2024-01-01 12:45:13,auth-api,team-gamma,dev,DELETE,/v1/traditional,401,AuthError,Expired token,139
2024-01-03 15:46:10,auth-api,team-gamma,prod,GET,/v1/nation,400,ClientError,Schema validation error,3693
2024-01-03 03:01:00,inventory-api,team-gamma,dev,GET,/v1/lot,400,ClientError,Schema validation error,2207
2024-01-02 01:30:32,auth-api,team-beta,prod,POST,/v1/nothing,401,AuthError,Missing authorization scope,7666
2024-01-03 03:01:08,order-api,team-gamma,prod,POST,/v1/other,401,AuthError,Invalid token,6344
2024-01-02 01:30:36,payment-api,team-delta,staging,DELETE,/v1/ball,403,ClientError,Schema validation error,6561
2024-01-03 15:46:35,inventory-api,team-beta,prod,DELETE,/v1/item,404,ClientError,Missing parameter,820
2024-01-01 12:45:20,user-api,team-delta,dev,POST,/v1/forward,504,Timeout,Slow network,6092
2024-01-01 12:45:21,inventory-api,team-alpha,prod,DELETE,/v1/will,500,ServerError,Database failure,3269
2024-01-02 01:30:44,order-api,team-alpha,dev,GET,/v1/loss,400,ClientError,Invalid request,3426
2024-01-03 03:01:32,auth-api,team-alpha,staging,DELETE,/v1/follow,504,Timeout,Gateway timeout,1369
2024-01-01 12:45:24,auth-api,team-gamma,dev,POST,/v1/professional,500,ServerError,Null pointer exception,5913
2024-01-02 01:30:50,auth-api,team-alpha,dev,PUT,/v1/suddenly,401,AuthError,Expired token,172
2024-01-03 03:01:44,inventory-api,team-alpha,dev,POST,/v1/deal,401,AuthError,Expired token,6671
2024-01-03 15:47:15,auth-api,team-gamma,prod,PUT,/v1/either,401,ClientError,Missing parameter,714
2024-01-03 03:01:52,payment-api,team-alpha,prod,GET,/v1/system,400,ClientError,Schema validation error,7689
2024-01-03 03:01:56,payment-api,team-delta,prod,POST,/v1/wide,400,ClientError,Schema validation error,2683
2024-01-03 15:47:30,payment-api,team-delta,dev,GET,/v1/walk,504,Timeout,Gateway timeout,4899
2024-01-03 03:02:04,inventory-api,team-beta,prod,DELETE,/v1/professional,403,ClientError,Invalid request,2686
2024-01-03 03:02:08,payment-api,team-beta,staging,DELETE,/v1/particularly,500,ServerError,Null pointer exception,7321
2024-01-01 12:45:33,payment-api,team-alpha,dev,PUT,/v1/reality,401,AuthError,Invalid token,3612
2024-01-02 01:31:08,order-api,team-gamma,staging,DELETE,/v1/mission,401,ClientError,Missing parameter,7215
2024-01-01 12:45:35,user-api,team-alpha,dev,DELETE,/v1/important,401,ClientError,Invalid request,2439
2024-01-02 01:31:12,user-api,team-delta,staging,DELETE,/v1/address,401,AuthError,Expired token,6738
2024-01-02 01:31:14,order-api,team-alpha,dev,POST,/v1/Republican,404,ClientError,Schema validation error,819
2024-01-02 01:31:16,auth-api,team-gamma,prod,PUT,/v1/left,401,AuthError,Missing authorization scope,1449
2024-01-03 03:02:36,user-api,team-beta,prod,GET,/v1/detail,401,AuthError,Invalid token,4466
2024-01-02 14:17:00,order-api,team-alpha,dev,PUT,/v1/talk,504,Timeout,Gateway timeout,3438
2024-01-01 12:45:41,order-api,team-beta,staging,PUT,/v1/wife,429,RateLimit,Burst traffic detected,1311
2024-01-01 12:45:42,inventory-api,team-gamma,staging,POST,/v1/start,401,AuthError,Expired token,6121
2024-01-01 12:45:43,order-api,team-beta,prod,POST,/v1/value,403,ClientError,Invalid request,5818
2024-01-03 03:02:56,auth-api,team-gamma,prod,DELETE,/v1/center,404,ClientError,Invalid request,1816
2024-01-01 12:45:45,auth-api,team-gamma,staging,POST,/v1/process,403,ClientError,Invalid request,5854
2024-01-03 03:03:04,user-api,team-alpha,prod,POST,/v1/learn,400,ClientError,Invalid request,6348
2024-01-02 01:31:34,user-api,team-delta,dev,PUT,/v1/and,504,Timeout,Slow network,6711
2024-01-03 03:03:12,payment-api,team-delta,staging,DELETE,/v1/involve,401,AuthError,Expired token,5686
2024-01-03 03:03:16,auth-api,team-delta,staging,POST,/v1/sound,400,ClientError,Schema validation error,6503
2024-01-02 01:31:40,payment-api,team-delta,dev,DELETE,/v1/real,500,ServerError,Null pointer exception,5088
2024-01-02 14:17:33,payment-api,team-alpha,prod,POST,/v1/tree,401,AuthError,Expired token,6281
2024-01-02 14:17:36,inventory-api,team-gamma,staging,POST,/v1/table,404,ClientError,Invalid request,6153
2024-01-02 01:31:46,inventory-api,team-beta,staging,POST,/v1/car,504,Timeout,Slow network,7911
2024-01-01 12:45:54,inventory-api,team-delta,prod,PUT,/v1/mention,403,ClientError,Invalid request,484
2024-01-02 14:17:45,order-api,team-delta,prod,GET,/v1/size,404,ClientError,Schema validation error,2218
2024-01-03 03:03:44,inventory-api,team-beta,prod,DELETE,/v1/particular,504,Timeout,Gateway timeout,907
2024-01-03 03:03:48,order-api,team-beta,staging,DELETE,/v1/their,404,ClientError,Invalid request,2711
2024-01-03 03:03:52,auth-api,team-alpha,staging,POST,/v1/west,504,Timeout,Gateway timeout,4552
2024-01-03 15:49:55,payment-api,team-alpha,dev,PUT,/v1/current,404,ClientError,Schema validation error,4831
2024-01-03 03:04:00,auth-api,team-beta,prod,POST,/v1/check,401,AuthError,Invalid token,6786
2024-01-03 15:50:05,auth-api,team-alpha,prod,POST,/v1/training,429,RateLimit,Too many requests,2428
2024-01-02 14:18:06,inventory-api,team-gamma,dev,DELETE,/v1/certain,504,Timeout,Upstream timeout,7612
2024-01-02 01:32:06,inventory-api,team-beta,dev,POST,/v1/evidence,429,RateLimit,Too many requests,1632
2024-01-02 14:18:12,user-api,team-delta,prod,GET,/v1/seat,404,ClientError,Invalid request,1176
2024-01-02 14:18:15,user-api,team-gamma,dev,DELETE,/v1/oil,403,ClientError,Schema validation error,3843
2024-01-03 03:04:24,user-api,team-delta,staging,PUT,/v1/enter,504,Timeout,Gateway timeout,7881
2024-01-02 01:32:14,user-api,team-alpha,dev,PUT,/v1/lot,504,Timeout,Slow network,5327
2024-01-03 15:50:40,order-api,team-gamma,staging,POST,/v1/area,400,ClientError,Schema validation error,819
2024-01-03 03:04:36,auth-api,team-beta,prod,POST,/v1/important,502,ServerError,Internal service crash,5868
2024-01-02 01:32:20,user-api,team-delta,staging,DELETE,/v1/conference,500,ServerError,Database failure,884
2024-01-03 03:04:44,user-api,team-gamma,prod,DELETE,/v1/discuss,504,Timeout,Upstream timeout,6402
2024-01-03 03:04:48,auth-api,team-gamma,staging,GET,/v1/heart,504,Timeout,Slow network,1568
2024-01-02 01:32:26,payment-api,team-alpha,staging,POST,/v1/institution,404,ClientError,Missing parameter,691
2024-01-03 03:04:56,user-api,team-gamma,dev,PUT,/v1/consumer,400,ClientError,Missing parameter,7909
2024-01-03 15:51:15,user-api,team-alpha,staging,PUT,/v1/money,401,ClientError,Schema validation error,6223
2024-01-03 15:51:20,order-api,team-delta,dev,DELETE,/v1/receive,404,ClientError,Schema validation error,1623
2024-01-01 12:46:17,order-api,team-beta,dev,POST,/v1/free,504,Timeout,Upstream timeout,1869
2024-01-02 01:32:36,order-api,team-gamma,dev,GET,/v1/exactly,403,ClientError,Invalid request,3906
2024-01-03 03:05:16,inventory-api,team-alpha,dev,GET,/v1/hope,504,Timeout,Slow network,2672
2024-01-01 12:46:20,inventory-api,team-delta,staging,GET,/v1/she,503,ServerError,Internal service crash,4022
2024-01-03 03:05:24,inventory-api,team-gamma,prod,POST,/v1/ball,403,ClientError,Invalid request,5783
2024-01-02 14:19:06,inventory-api,team-beta,dev,POST,/v1/organization,403,ClientError,Schema validation error,3286
2024-01-02 14:19:09,inventory-api,team-alpha,dev,DELETE,/v1/speech,504,Timeout,Upstream timeout,4573
2024-01-02 14:19:12,user-api,team-beta,staging,PUT,/v1/area,403,ClientError,Missing parameter,571
2024-01-01 12:46:25,auth-api,team-alpha,prod,POST,/v1/attorney,401,ClientError,Invalid request,7490
2024-01-02 14:19:18,order-api,team-beta,staging,POST,/v1/history,401,ClientError,Missing parameter,589
2024-01-03 15:52:15,inventory-api,team-beta,dev,DELETE,/v1/professor,429,RateLimit,Too many requests,1114
2024-01-02 14:19:24,payment-api,team-beta,dev,POST,/v1/century,500,ServerError,Internal service crash,5031
2024-01-02 14:19:27,user-api,team-delta,prod,DELETE,/v1/town,403,ClientError,Schema validation error,5465
2024-01-03 15:52:30,order-api,team-delta,dev,PUT,/v1/beat,403,ClientError,Schema validation error,419
2024-01-02 01:33:02,order-api,team-beta,dev,DELETE,/v1/interesting,500,ServerError,Null pointer exception,3601
2024-01-02 14:19:36,payment-api,team-alpha,staging,GET,/v1/him,504,Timeout,Slow network,1108
2024-01-03 03:06:12,payment-api,team-beta,staging,DELETE,/v1/yeah,504,Timeout,Gateway timeout,7493
2024-01-03 03:06:16,order-api,team-beta,staging,POST,/v1/effort,500,ServerError,Database failure,2165
2024-01-02 14:19:45,auth-api,team-delta,dev,GET,/v1/early,404,ClientError,Schema validation error,5739
2024-01-02 01:33:12,payment-api,team-alpha,dev,DELETE,/v1/issue,503,ServerError,Null pointer exception,4070
2024-01-02 01:33:14,user-api,team-delta,staging,POST,/v1/price,400,ClientError,Schema validation error,4117
2024-01-02 14:19:54,user-api,team-delta,dev,DELETE,/v1/they,400,ClientError,Invalid request,3551
2024-01-02 01:33:18,payment-api,team-gamma,dev,DELETE,/v1/member,429,RateLimit,Burst traffic detected,7616
2024-01-02 14:20:00,order-api,team-beta,dev,DELETE,/v1/including,500,ServerError,Null pointer exception,4180
2024-01-03 15:53:25,auth-api,team-beta,prod,GET,/v1/low,504,Timeout,Slow network,4669
2024-01-03 03:06:48,user-api,team-gamma,prod,PUT,/v1/worker,401,ClientError,Invalid request,6982
2024-01-02 01:33:26,auth-api,team-alpha,dev,PUT,/v1/great,404,ClientError,Schema validation error,4276
2024-01-01 12:46:44,user-api,team-beta,dev,GET,/v1/third,401,ClientError,Invalid request,3591
2024-01-01 12:46:45,user-api,team-delta,staging,POST,/v1/front,502,ServerError,Internal service crash,7269
2024-01-03 03:07:04,auth-api,team-delta,staging,POST,/v1/green,400,ClientError,Invalid request,7739
2024-01-02 01:33:34,user-api,team-delta,dev,GET,/v1/player,400,ClientError,Schema validation error,3089
2024-01-03 03:07:12,user-api,team-gamma,staging,PUT,/v1/nor,404,ClientError,Missing parameter,5771
2024-01-02 14:20:27,order-api,team-beta,dev,DELETE,/v1/organization,503,ServerError,Database failure,7597
2024-01-01 12:46:50,user-api,team-beta,dev,PUT,/v1/product,503,ServerError,Null pointer exception,1256
2024-01-02 14:20:33,payment-api,team-alpha,dev,GET,/v1/important,504,Timeout,Slow network,1645
2024-01-02 14:20:36,order-api,team-delta,dev,GET,/v1/them,504,Timeout,Upstream timeout,929
2024-01-03 03:07:32,inventory-api,team-beta,staging,DELETE,/v1/sense,504,Timeout,Slow network,4261
2024-01-02 14:20:42,auth-api,team-delta,staging,GET,/v1/thought,502,ServerError,Null pointer exception,6821
2024-01-01 12:46:55,payment-api,team-beta,prod,PUT,/v1/thousand,404,ClientError,Invalid request,4613
2024-01-03 15:54:40,order-api,team-beta,staging,POST,/v1/fear,401,AuthError,Missing authorization scope,2755
2024-01-03 03:07:48,payment-api,team-beta,prod,POST,/v1/toward,400,ClientError,Schema validation error,6217
2024-01-02 01:33:56,inventory-api,team-alpha,dev,POST,/v1/blood,401,ClientError,Missing parameter,5323
2024-01-02 01:33:58,inventory-api,team-beta,dev,POST,/v1/win,401,ClientError,Invalid request,2264
2024-01-02 01:34:00,auth-api,team-gamma,dev,GET,/v1/woman,504,Timeout,Upstream timeout,611
2024-01-03 15:55:05,user-api,team-gamma,prod,GET,/v1/couple,403,ClientError,Schema validation error,2469
2024-01-03 03:08:08,user-api,team-delta,staging,DELETE,/v1/gas,429,RateLimit,Burst traffic detected,3068
2024-01-03 15:55:15,user-api,team-gamma,staging,DELETE,/v1/culture,504,Timeout,Gateway timeout,1127
2024-01-03 03:08:16,payment-api,team-delta,prod,GET,/v1/bed,404,ClientError,Missing parameter,6418
2024-01-03 15:55:25,order-api,team-gamma,prod,DELETE,/v1/determine,403,ClientError,Schema validation error,1532
2024-01-03 15:55:30,user-api,team-delta,staging,GET,/v1/notice,500,ServerError,Database failure,2714
2024-01-03 03:08:28,inventory-api,team-delta,staging,DELETE,/v1/different,503,ServerError,Database failure,165
2024-01-03 03:08:32,inventory-api,team-delta,prod,POST,/v1/course,400,ClientError,Missing parameter,5418
2024-01-03 03:08:36,auth-api,team-delta,staging,POST,/v1/media,404,ClientError,Missing parameter,4476
2024-01-03 15:55:50,auth-api,team-beta,prod,DELETE,/v1/operation,401,ClientError,Schema validation error,1086
2024-01-03 15:55:55,inventory-api,team-delta,prod,PUT,/v1/house,503,ServerError,Internal service crash,620
2024-01-03 15:56:00,auth-api,team-alpha,staging,GET,/v1/reduce,401,AuthError,Invalid token,3738
2024-01-02 14:21:39,inventory-api,team-delta,prod,POST,/v1/guess,401,ClientError,Invalid request,3443
2024-01-01 12:47:14,payment-api,team-beta,staging,GET,/v1/though,404,ClientError,Invalid request,5147
2024-01-03 15:56:15,auth-api,team-delta,prod,DELETE,/v1/during,503,ServerError,Internal service crash,3957
2024-01-02 01:34:32,user-api,team-alpha,staging,DELETE,/v1/fact,404,ClientError,Schema validation error,5750
2024-01-03 15:56:25,payment-api,team-delta,prod,PUT,/v1/thing,401,ClientError,Invalid request,4990
2024-01-01 12:47:18,payment-api,team-gamma,staging,DELETE,/v1/he,504,Timeout,Slow network,842
2024-01-03 15:56:35,auth-api,team-delta,prod,PUT,/v1/there,429,RateLimit,Too many requests,3194
2024-01-02 01:34:40,inventory-api,team-gamma,dev,POST,/v1/likely,504,Timeout,Upstream timeout,1683
2024-01-03 03:09:24,order-api,team-gamma,staging,DELETE,/v1/play,401,ClientError,Schema validation error,269
2024-01-01 12:47:22,payment-api,team-gamma,prod,POST,/v1/yourself,504,Timeout,Upstream timeout,6529
2024-01-03 03:09:32,order-api,team-gamma,dev,GET,/v1/economy,404,ClientError,Missing parameter,5502
2024-01-03 15:57:00,payment-api,team-alpha,prod,POST,/v1/admit,503,ServerError,Internal service crash,4267
2024-01-01 12:47:25,payment-api,team-delta,dev,PUT,/v1/feeling,404,ClientError,Missing parameter,601
2024-01-02 01:34:52,user-api,team-gamma,staging,PUT,/v1/investment,401,AuthError,Missing authorization scope,2894
2024-01-01 12:47:27,user-api,team-alpha,dev,GET,/v1/foot,500,ServerError,Null pointer exception,577
2024-01-03 15:57:20,inventory-api,team-beta,staging,GET,/v1/structure,401,AuthError,Invalid token,3013
2024-01-02 01:34:58,order-api,team-alpha,dev,DELETE,/v1/yes,502,ServerError,Internal service crash,7066
2024-01-01 12:47:30,order-api,team-beta,dev,DELETE,/v1/technology,401,ClientError,Schema validation error,6483
2024-01-03 15:57:35,order-api,team-beta,prod,PUT,/v1/life,400,ClientError,Invalid request,7592
2024-01-02 14:22:36,user-api,team-gamma,dev,GET,/v1/indicate,401,AuthError,Invalid token,1753
2024-01-01 12:47:33,inventory-api,team-beta,prod,POST,/v1/civil,400,ClientError,Schema validation error,1300
2024-01-02 14:22:42,user-api,team-delta,prod,PUT,/v1/size,403,ClientError,Missing parameter,337
2024-01-02 14:22:45,auth-api,team-gamma,staging,DELETE,/v1/card,404,ClientError,Missing parameter,4899
2024-01-01 12:47:36,auth-api,team-alpha,dev,PUT,/v1/high,502,ServerError,Null pointer exception,2186
2024-01-02 14:22:51,payment-api,team-gamma,dev,PUT,/v1/matter,504,Timeout,Upstream timeout,379
2024-01-03 03:10:32,auth-api,team-delta,prod,POST,/v1/central,502,ServerError,Database failure,354
2024-01-02 14:22:57,order-api,team-alpha,dev,POST,/v1/ok,429,RateLimit,Burst traffic detected,837
2024-01-01 12:47:40,user-api,team-delta,prod,PUT,/v1/simple,502,ServerError,Null pointer exception,1367
2024-01-02 14:23:03,inventory-api,team-gamma,dev,POST,/v1/science,403,ClientError,Schema validation error,1671
2024-01-03 15:58:30,payment-api,team-delta,prod,POST,/v1/view,502,ServerError,Null pointer exception,3856
2024-01-03 03:10:52,payment-api,team-beta,prod,GET,/v1/this,500,ServerError,Internal service crash,1271
2024-01-02 01:35:28,payment-api,team-delta,staging,PUT,/v1/let,429,RateLimit,Too many requests,622
2024-01-03 15:58:45,order-api,team-beta,dev,POST,/v1/gun,403,ClientError,Missing parameter,2954
2024-01-03 15:58:50,payment-api,team-gamma,dev,POST,/v1/gas,504,Timeout,Upstream timeout,6695
2024-01-03 03:11:08,payment-api,team-beta,prod,POST,/v1/defense,429,RateLimit,Burst traffic detected,920
2024-01-03 15:59:00,auth-api,team-alpha,dev,PUT,/v1/serve,401,ClientError,Schema validation error,2555
2024-01-02 01:35:38,user-api,team-beta,staging,POST,/v1/degree,404,ClientError,Missing parameter,2243
2024-01-01 12:47:50,inventory-api,team-alpha,dev,POST,/v1/realize,504,Timeout,Gateway timeout,1074
2024-01-03 15:59:15,inventory-api,team-gamma,staging,POST,/v1/but,503,ServerError,Null pointer exception,3382
2024-01-01 12:47:52,inventory-api,team-delta,dev,GET,/v1/nothing,404,ClientError,Missing parameter,5540
2024-01-03 03:11:32,payment-api,team-gamma,staging,POST,/v1/pick,400,ClientError,Invalid request,7737
2024-01-03 03:11:36,order-api,team-alpha,dev,DELETE,/v1/general,404,ClientError,Schema validation error,6749
2024-01-02 14:23:45,inventory-api,team-alpha,staging,PUT,/v1/add,503,ServerError,Internal service crash,427
2024-01-03 03:11:44,inventory-api,team-delta,prod,DELETE,/v1/same,400,ClientError,Schema validation error,6100
2024-01-03 03:11:48,payment-api,team-gamma,prod,DELETE,/v1/option,502,ServerError,Null pointer exception,4307
2024-01-03 15:59:50,order-api,team-beta,staging,GET,/v1/tonight,429,RateLimit,Too many requests,7333
2024-01-03 15:59:55,payment-api,team-alpha,prod,GET,/v1/whose,429,RateLimit,Burst traffic detected,1189
2024-01-02 01:36:00,user-api,team-beta,prod,POST,/v1/trial,504,Timeout,Slow network,1557
2024-01-02 14:24:03,order-api,team-delta,dev,PUT,/v1/debate,502,ServerError,Database failure,4326
